sales_name	gstin
ANKERITE HEAKTH CARE PVT LTD - LUCKNOW	09AACCA0011A1ZR
ANKITA AGRO & FOODS PROCESSING PVT LTD	08AAFCA1363C1Z5
ANKITA CHAUDHARY	27AAICV1488N1ZK
ANKIT AUTO DISTRIBUTORS	19AAXFA6852B1Z4
ANKIT FASTENERS PVT LTD	29AAGCA9387B1ZE
ANKIT KATHIRIYA	24AWHPK6676K1Z0
ANKIT PULPS & BOARDS PVT LTD	27AABCA2063M1ZP
ANKIT SHINY MECHANICALS INDIA PVT LTD	24AALCA0475B1Z4
ANK SEALS PVT LTD	27AADCA0434A1ZH
ANKUR AGRO COMPANY	09AVOPC0946J1ZC
ANKUR PACKAGING INDUSTRIES	27AAMFA2390K1Z6
ANKUR PHACKAGING INDUSTRIES	27AAMFA2390K1Z6
ANKUR SEEDS PVT. LTD MANGRUL 14TH MILE	27AABCA0981C1Z3
ANKUR TRADERS & ENGINEERS PVT LTD	09AADCA3567C1ZV
ANKUR UDHYOG LTD	09AACCA6741R1Z3
ANKUR UDHYOG LTD STEEL DIVISION	09AACCA6741R2Z2
ANKUR UDYOG LIMITED	09AACCR4589G1ZZ
ANKUSH ENTERPRIES	27AAAFA3567E1ZQ
ANLON LIFESCIENCE PVT LTD	24AAPCA0663H1ZQ
ANMOL AUTO ELECTRIALS	06AAHFA0644B1Z5
ANMOL AUTO ELECTRICALS	06AAHFA0644B1Z5
ANMOL BIO FEEDS	36ABLFA3081F1ZJ
ANMOL HEALTHCARE LABORATORY PRIVATE LIMITED	24AATCA0566F1ZO
ANMOL INDUSTRIES LIMITED	09AADCB9169P1ZT
ANMOL POLYMERS PVT LTD	02AAACA0870F1ZE
ANMOL SALES CORPORATION	27AAOPR4562J1Z2
ANMOL SALES CORPORATION (AS14)	27AAOPR4562J1Z2
ANNA ALUMINIUM CO PVT LTD	32AAFCA6562R1Z8
ANNADATA SEED	21AKAPR1867L1Z1
ANNADATA SEEDS	21AKAPR1867L1Z1
ANNAIE INFORMATICS PVT LTD	33AADCA0473F1Z7
ANNAND AGENCIES MANUFACTURING CO P LTD	33AAACA4686M1ZG
ANNAPOORNA FOOD PRO	33ALKPK7211L1Z1
ANNAPURANA TUBE PRODUCTS PVT LTD	36AABCA7661B1ZZ
ANNAPURNA AGRO INDUSTRIES	19ABEFA1886D1ZH
ANNAPURNA ELECTRONICS & SERVICES LTD	36AABCA7367G1ZM
ANNAPURNA ENGGINEERING WORKS	19AAFFA3957R1ZP
ANNAPURNA ENGINEERING WORKS	19AAFFA3957R1ZP
ANNAPURNA ENTERPRISES	09ABSFA0639C1ZH
ANNAPURNA ENTERPRISES	21AACCL0231B1ZM
ANNAPURNA MOTORS	21BLTPM7867C1ZR
ANNAPURNA TRADERS	05AFQPC3859N2ZW
ANNEX POLY PRINT	19ABGFA5808B1ZP
ANN FMCG PRIVATE LTD	02AAPCA0218C2ZE
ANNIE ASSOCIATES	18AAQFA2493P1ZN
ANNIKA POWER SYSTEM	05AAWFA5142K2Z5
ANNKOOT AGRO FOOD PVT LTD	08AAPCA6736M2ZY
ANN PRODUCTS AND MACHINES PVT LTD	02AAPCA0218C2ZE
ANNPURNA EXIM P LTD	08AABCA3808N1ZK
ANNPURNA TRADERS	05AFQPC3859N2ZW
ANNU INSULATION & ENGG COMPANY	24AAEFA3401D3ZB
ANNUR COTTON MILLS	33AADCS0657H1ZJ
ANOD PLASMA SPRAY LTD	09AACCA0227G1Z5
ANOK PRECISION TOOLS	36AAYFA6877H1ZM
ANOOP INDUSTRIES	07AAHFA9208P1Z0
ANOOP KHANDELWAL	09AARFS3375H1ZL
ANOOP RETAIL PVT LTD	19AAUCA5378A1ZC
ANOOS ELECTROL YSIS & OBESITY PVT LTD TS	36AABCA7306F1Z1
ANOX ENGINEERING CO	24BYAPS1543P1Z4
ANPHAR ORGANICS PVT LTD	01AAECA5483G1ZZ
A N PLASTOTECH	06ABTFA7449P1ZH
A.N. POLYMERS PVT LTD	07AAACA7802M1ZN
ANR AUTO	06AAMCA8184A1ZP
ANR ELECTRONOZIX PVT LTD	29AAECA3172G1ZR
ANSA HERBA AND FOODS PVT LTD	33AADCA5734D2Z4
ANSAI TOOLING SYSTEMS PVT LTD	06AADCA3816C1Z9
ANSARI CARPATS	01ASQPM7802G1ZS
ANSARI CARPET	01ASQPM7802G1ZS
ANSARI TRADERS	01AEKPI1599C1ZT
ANSELM PHARMACEUTICALS PVT LTD	29AAOCA1644B1ZU
ANS ENTERPRIESE	10DWKPR7928K1ZZ
ANS ENTERPRISES	10DWKPR7928K1ZZ
ANSH ENTERPRISES	06AHTPA6527A1ZM
ANSH ENTERPRISES	27AJBPC2729A1ZX
ANSHIKA FASTENERS (P) LTD	27AADCA3258N1ZE
ANSHUL LIFE SCIENCES	27AAEFA5660J1ZD
ANSHUL LIFE SCINCES	27AAEFA5660J1ZD
ANSHUL SNACKS AND BEVARAGES PVT LTD	10AARCA1998F1ZL
ANSON ENGINEERING	27AAACA3817G1ZZ
ANSONS ELECTRO MECHANICAL WORKS	27AABFA2930J1ZP
ANS PETRO PRIVATE LIMITED	06AATCA2489B1ZK
ANS PHARMA	33ABNFA8424C1ZO
ANS SERVICES	06AVWPP6044Q1ZI
ANSSH PHARMACEUTICALS PVT LTD	09AASCA1788N1ZQ
ANSU ENGINEERING WORKS PVT LTD	09AATCA0928R1ZT
ANSUN MULTITECH (INDIA) LIMITED	09AAACA0507H1Z6
ANSUN MULTITECH INDIA LTD	07AAACA0507H1ZA
ANSYSCO ANAND LLP	02AACFA7228C1Z6
ANTHEM BIOPHARMA PVT LTD	29AADCV1743P1ZR
ANTHOCYANIN NATURALS INDIA PVT LTD	32AAQCA3547H1ZN
ANTHRO PHARMACEUTICALS PVT LTD	10AAKCA0748E1Z8
ANTIGEN HEALTHCARE PVT LTD	07AAFCA1756P1ZB
ANTILA LIFE SCIENCESPVT LTD	24AAJCA0551A1ZF
ANTILA LIFESCINCES PVT.LTD.	24AAJCA0551A1ZF
ANTONY GARAGES P LTD	27AABCA3889M1Z5
ANTONY WASTE HANDLING CELL LTD	29AACCA9772C1ZJ
ANTOZYME BIOTECH PVT LTD	24AASCA3366J1ZC
ANTRIX FINANCIAL ENGINEERS PVT LTD	27AAECA7023Q1ZC
ANT STUDIO LLP	06ABHFA8380K1Z3
ANUBHA INDUSTRIES PVT LTD	24AALCA0485D1ZY
ANUBHAV BUSINESS CORPORATION	27AAFFA5514Q1Z5
ANU BIOGENICS	02AODPS3176E1Z6
ANUCON ENGINEERING PROJECTS PVT LTD	36AAJCA4881B1ZR
ANUGRAHA FASHION MILL PRIVATE LTD	33AAHCA3311Q1ZP
ANUGRAH ENTERPRISE	24AAVFA3405E2ZP
ANUH PHARMA LTD	27AAACA4478P1Z5
ANU INDUSTRIES LTD	06AAACA1140L1Z4
ANUJ ENGINEERING WORKS	23AAAFW1392D1ZJ
ANUJ ENTERPRISES	09ALBPM7831K1ZR
ANUKARAN INDUSTRIAL SPARES MFG CO	06ALEPK9790N1ZC
ANUM TECHNO SOLUTIONS PVT LTD	27AAJCA4119L1ZI
ANU OVERSEAS	09AALFM1195K1ZS
ANUPAMA BIO NATURALS PRIVATE LIMITED	19AANCA7685D1Z7
ANUPAM AGENCIES	30BMVPK3724R1ZF
ANUPAM AGENCY	30BMVPK3724R1ZF
ANUPAM AQUA	18ABEFA8463C1ZI
ANUPAM INDUSTRIES	27AAAFA2022J1ZZ
ANUPAM RASAYAN INDIA LTD	24AAECA4575D1ZY
ANUP MELLEABLES LIMITED	20AACCA4780C1ZB
ANUP PRINTERS PVT LTD	27AAKCA4423G1ZT
ANUP SPECIAL BIRI	19BQDPR8978J1ZS
ANURAG BEARING CORPORATION	07AASFA2930P1ZY
ANURAG COMPUTER	09ADUPG5681N1ZL
ANURAG ENGINEERING INDIA LTD	24AABCC7862N1ZA
ANURAG YADAV	23AABFA6634R1Z8
ANURAJ PHARMACEUTICALS PVT LTD	02AAGCA5059G1ZZ
ANUSAM KNITTING MILL	33AAGFA9781N1ZW
ANUSAYA AUTO PRESS PARTS PVT LTD	05AACCA3246K1ZV
ANUSAYA AUTO PRESS PARTS PVT LTD	27AACCA3246K1ZP
ANUSIKA INDUSTRIES LTD	08AACCA0368A1Z9
ANUSPAA HERITAGE PRODCUTS PVT LTD	02AACCA9104C1ZH
ANUVEDA LIFE SCIENCES PVT LTD	27AARCA0208J1ZO
ANVEYA LIVING PVT LTD	06AARCA0545Q1Z6
ANVI ENTERPRISES	27ALAPA2138C1ZX
ANVIK INDUSTRIAL CONTROLS	36AAFFA7925D1ZM
ANVIL FORGE PVT LTD	06AACCA6374Q1Z6
ANVIN ENGINEERS PVT LTD	27AAICA2677E1ZN
ANVITA BUILDING PRODUCT & SERVICES	24ABQFA0027Q1Z8
ANV MARKETING CO	18AETPA1870R1ZS
ANV MARKETING COMPANY	18AETPA1870R1ZS
ANVSPAA HERITAGE PROD. PVT LTD	02AACCA9104C1ZH
ANWITA DRUGS & CHEMICALS P LTD	36AAMCA6836D1ZL
ANX DISTRIBUTORS - GHAZIABAD	09AYMPK6744R1ZC
ANYA ENTERPRISES EXIM PVT LTD	06AAFCA3361G1ZZ
ANY GRAPHICS (P) LTD	09AACCA6457C1ZT
ANZEN EXPORTS PVT LTD	19AAGCA6827N1Z3
ANZ INFRASOLUTIONS PVT LTD	11AAUCA0959M1ZA
ANZIT PHARMACEUTICALS PVT LTD	27AATCA1686J1Z2
A ONE ENTERPRISES	06ABJPG7689R1ZM
A ONE GRAPHICS PVT LTD	07AADCA6893M1Z3
A ONE LAMINATION PVT LTD	07AABCA0895M1ZF
A ONE LAMINATORS PVT LTD	07AABCA0895M1ZF
A-ONE PAINTING TOOLS	05ADRPJ9700A1ZS
A ONE SPARE CENTRE	03AABFA9495J1Z9
A ONE TEX TECH PVT LTD	06AAJCA4367Q1Z2
A O SMITH INDIA WATER PRODUCTS PVT LTD	03AAFCA8954R1Z1
A O SMITH INDIA WATER PRODUCTS PVT LTD	07AAFCA8954R1ZT
A O SMITH INDIA WATER PRODUCTS PVT LTD	08AAFCA8954R1ZR
A O SMITH INDIA WATER PRODUCTS PVT LTD	19AAFCA8954R1ZO
A O SMITH INDIA WATER PRODUCTS PVT LTD	24AAFCA8954R1ZX
A O SMITH INDIA WATER PRODUCTS PVT LTD	27AAFCA8954R1ZR
A O SMITH INDIA WATER PRODUCTS PVT LTD	29AAFCA8954R1ZN
A O SMITH INDIA WATER PRODUCTS PVT LTD	33AAFCA8954R1ZY
A O SMITH INDIA WATER PRODUCTS PVT LTD	36AAFCA8954R1ZS
A O SMITH INDIA WATER PRODUCTS PVT LTD	37AAFCA8954R1ZQ
AO SMITH INDIA WATER PRODUCTS PVT LTD	29AAFCA8954R1ZN
AOS PRODUCTS PRIVATE LIMITED	09AAICA0373K1ZJ
AOV CLEVER KNITS LLP	09ABHFA6117G1ZJ
AOV EXPORTS PVT LTD	09AABCN5679C1ZB
AOV INTERNATIONAL LTD	09ABHFA0399N1ZW
APAAR INFRATECH	09AAHCA1855D2ZT
APACE LIFE SCIENCE	29AAHCA5722B1ZY
APACHE FACILTIES MANAGEMENT PVT LTD	07AAJCA4167E1ZR
APA ENGINEERING PVT LTD	33AACCA9455C1ZY
APAR INDIA PVT LTD	27AASCA3269J1Z4
APAR INDUSTRIES LIMITED	24AAACG1840M1ZR
APAR INDUSTRIES LTD	24AAACG1840M1ZR
APAR INDUSTRIES LTD	26AAACG1840M1ZN
APAR INDUSTRIES LTD	27AAACG1840M1ZL
APARNA CONTROLS PVT LTD	36AAECA0469J1ZN
APARNA CRAFT EXTERIORS PVT LTD	36AARCA9322R1ZS
APARNA ENTERPRISES LIMITED	36AABCA9108R1Z8
AP ASSOCIATES	21ABMFA5520A1Z7
AP ASSOCIA TES	21ABMFA5520A1Z7
A PAUL SOFTWARE SYSTEM PVT LTD	06AAQCA8680D1ZE
APAX PRODUCTS INDIA	06AATFA5878R1ZA
APCO INFRATECH PRIVATE LTD	09AADCA5639H1ZK
APCO INFRATECH PVT LTD	01AADCA5639H1Z0
APCO MEDICARE INDIA PVT LTD	09AAVCA2640L1Z6
APCO PHARMA LTD	05AAACA9993R1ZT
APCOS NATURALS PVT LTD	03AARCA5834A1ZZ
APCOTEX INDUSTRIES LIMITED	27AAACA3427G1Z1
A P CRANES PRIVATE LTD	08AAJCA5777G1ZB
APD TECHNOLOGY	09ABTFA2008G1ZH
APEC ENTERPRISES	06ABRFA9284G1ZX
APELLON BIOTECH PVT LTD	03AAMCA3358A1Z5
A P ENTERPRISES	27ABEFA6918L1Z4
APEX AGENCIES	19AAQFA4817M1ZV
APEX ASIA PACIFIC PVT LTD	27AABCF5913D1ZY
APEX AUTO LIMITED	20AABCA3932D1ZI
APEX AUTO LIMITED	29AABCA3932D1Z0
APEX COCO AND SOLAR ENERGY LTD	33AALCA1409P1ZK
APEX ENTERPRISES	27AAUFA0161G1ZI
APEX HYDRAULICS	19ABSFA1570A1ZK
APEX INDIA	33ACRPH1883M1Z4
APEX INDUSTRIAL SOLUTIONS	02ABUFA9429Q1ZM
APEX INDUSTRIES	30AAACS0764L1ZJ
APEX INTERNATIONAL	05AAQFA3937J1Z7
APEXION DENTAL PRODUCTS & SERVICES	32AASFA2560M1Z9
APEX LABORATORIES PRIVATE LIMITED	33AAACA5174G1Z0
APEX LABORATORIES PVT LIMITED	33AAACA5174G1Z0
APEX LABORATORIES PVT LTD	33AAACA5174G1Z0
APEX LABORATORISES PVT LTD	33AAACA5174G1Z0
APEX LUMINAIRES PVT LTD	29AABCA2041D1ZA
APEX MARKETING	21AETPJ4571N1Z0
APEX MEDICHEM PVT LTD	27AAFCA1926R1Z9
APEX PIPING SYSTEM PVT LTD	03AACCA9615L1ZO
APEX PLASTIC INDUSTRIES	24AAJFA0465C1Z0
APEX SEALS	06AFZPG6876Q1Z5
APEX SHEARS PVT.LTD.	05AAHCA7963J1ZC
APEX STONE INDUSTRIES	24AAVFA9286B1Z5
APEX TECHNOCAST	24ABIFA1587F1ZK
APEX TECHNOLOGIES	09AGOPD3569R1ZH
APEX TECHNOLOGY	09AGOPD3569R1ZH
APEX TECHNO POLYMER PVT LTD	06AACCV8027B1ZM
APEX TECHNO POLYMER PVT LTD	27AACCV8027B1ZI
APEX TECHNO POLYMER PVT LTD.	27AACCV8027B1ZI
APEX TECHNO POLYMERS P LTD	29AACCV8027B1ZE
APEX THERMOTECH TECHNOLGIES PVT LTD	09AAFCA4094E1ZP
APEX TRADING CO	29AATHS2419A1Z0
A P FABTECH KA	29AAXFA5243Q1ZH
A P FLANGES PVT LTD	24AAECA3998E1ZN
APG AUTOMATION PRIVATE LIMITED	27AAKCA2416M1ZJ
APG AUTOMATION PVT LTD	27AAKCA2416M1ZJ
AP GROUP OF COMPANY	27ABQFA4383H1Z2
APGS FOOD AND BEVERAGE	23ABSFA9160C1ZH
APHALI PHARMACEUTICALS	27AACCA6699Q1ZQ
APH MARKETING	19AAHFA4567D1ZG
APIBEE NATURAL PRODUCT PVT LTD	09AAPCA9433R1ZN
APICAL HEALTHCARE PVT LTD	24AAICA7343P1Z9
APICAL PHARMACEUTICALS PVT LTD	10AAGCA8225L1ZT
APICORE PHARMACEUTICALS PVT LTD	24AAFCA8410N1ZM
APIDS PHARMACEUTICALS	09AAPFA1625A1ZU
API FIRST	06ABQFA0708E1ZR
API MOTORS PVT LTD	05AAGCA1971K1ZN
A & P INDUSTRIAL CORPORATION	24ABRFA8603P1ZV
APIS INDIA LIMITED	19AAACM0656K1ZC
APIS INDIA LTD	05AAACM0656K1ZL
APIS INDIA LTD	07AAACM0656K1ZH
APIS INDIA LTD	09AAACM0656K1ZD
APIS INDIA LTD	36AAACM0656K1ZG
APJ INVESTMENTS PVT LTD	05AAOCA1574A2Z0
APK IDENTIFICATION	09AAJFA1810F1ZV
APL APOLLO TUBES LTD	22AAACB0960D1ZG
APL APPOLO TUBES LTD	22AAACB0960D1ZG
APLOMB CARE PRODUCSTS PVT LTD	23AACCO3823G1ZT
APLOMB PROJECT SOLUTION PVT LTD	06AAJCA1407F1Z6
APLS AUTOMOTIVE INDUSTRIAL P LTD	06AAHCA6281D1ZU
APLS AUTOMOTIVE INDUSTRIAL PVT LTD	06AAHCA6281D1ZU
APLS AUTOMOTIVE INDUSTRIES PVT LTD	06AAHCA6281D1ZU
A.P.METALS	09AJSPJ4240L1ZQ
A P MOTORS PRIVATE LIMITED	06AAUCA1665Q1ZW
A P MPTPRS PVT LTD	06AAUCA1665Q1ZW
APM TECHNOCRAFT PVT LTD	27AAJCA0483D1ZW
APM TECHNOLOGIES	33ATWPA2978E1ZI
APNA KRASHI KENDRA	23AAACP0485D1ZW
APN AUTO INNOVATORS PVT LTD	05AAFCA2199E1ZV
APOGEE AGRO INDUSTRIES	09ABHFA0555E1ZP
APOGEE PRECISION LASER	09AARFA1897L1ZN
APOGEE PRECISION LASERS	24AARFA1897L1ZV
APOLLO CARMIX EQUIPMENTS PVT LTD	24AALCA8218N1ZA
APOLLO GAUGING PVT LTD	27AANCA8149A1ZN
APOLLO HAWKEYE PEDERSHAAB CONCRETE TECHNOLOGIES PVT LTD	24AAKCA3920E1Z3
APOLLO HEALTH & LIFE STYLE	21AADCA0733E1ZJ
APOLLO HEAT EXCHANGERS PVT LTD	27AAACA3597P1Z3
APOLLO HOSPITALS	22AAACA5443N2ZR
APOLLO HOSPITALS (AH03)	33AAACA5443N3ZN
APOLLO INFFRATECH PVT LTD	24AAGCA1019A1ZL
APOLLO INTERNATIONAL LIMITED	09AAACA6447N1ZA
APOLLO LIFESCIENCES KUNDIM IND STATE POLOT NO 230 PONDA STATE EXCISE	30AAQFG9323C3ZL
APOLLO PIPES LTD	29AAACA1199D1ZU
APOLLO SPORTS	33ADVPA8816A1ZR
APOLLO SPORTS & FITNESS	33BCXPG0922K1ZG
APOLLO STAY	33ABPFA2580H1ZF
APOLLO TECHNO INDUSTRIES PVT LTD	24AAOCA3279J1ZC
APOLLOTECHNO INDUSTRIES PVT LTD	24AAOCA3279J1ZC
APOLLO TYRES LTD	33AAACA6990Q1Z5
APOLLO ZENITH CONCRETE TECHNOLOGIES PVT LTD	24AARCA0031B1ZE
APOLLOZENITH CONCRETE TECHNOLOGIES PVT LTD	24AARCA0031B1ZE
APOLO INDUSTRIAL CORPORATION	07ACKPA7127N1ZE
APOLO INDUSTRIAL CORPORATION (INDIA)	07ACKPA7127N1ZE
A P ORGANIC LTD	03AACCA4673L1ZO
A P ORGANICS LIMITED UNIT 4	03AACCA4673L1ZO
A P ORGANICS LTD	03AACCA4673L1ZO
AP ORGANICS LTD	03AACCA4673L1ZO
AP ORGANICS LTD UNIT-4	03AACCA4673L1ZO
APOSTLE REMEDIES	24AAXFA4075E1ZC
APOTHECON PHARMACEUTICALS PVT LTD DABHASA	24AACCN5414C1Z1
APPALTO ELECTROICS	23AADCA6195L1ZG
APPALTO ELECTRONICS PRIVATE LIMITED	23AADCA6195L1ZG
APPAL TO ELECTRONICS PVT LTD	23AADCA6195L1ZG
APPAR INFRATECH PVT LTD	09AAHCA1855D2ZT
APPARNA CONTROLS PVT LTD	36AAECA0469J1ZN
APPASAMY ASSOCIATES P LTD	33AASCA3660R1Z0
APPCURE LABS PRIVATE LIMITED	36AALCA3391A1ZW
APPEAL FOOTWEAR PRIVATE LIMITED	06AAHCA9773G1ZD
A P PHARMA	24AAGCM5022M1ZH
A P PHARMA	24ABEFA2237N1ZI
APPKIN	23ABCFA2685C1ZX
APPKIN AGRO PVT LTD	23AAVCA6996R1ZD
APPKIN INDORE	23ABCFA2685C1ZX
APPLAUSE DESIGNS PVT LTD	07AAFCA6192D1ZS
APPLE BIOTECH	03AAPFA8135R1ZW
APPLE BIOTECH HEALTH CARE LTD	03AAPFA8135R1ZW
APPLE CHEMIE INDIA	27AABCB9202D1Z4
APPLEFITNESSLLP	29AAZFA7012R1ZI
APPLE FORMULATION	05AAFCA7557E1ZR
APPLE FORMULATIONS	05AAFCA7557E1ZR
APPLE FORMULATIONS PVT LTD	05AAFCA7557E1ZR
APPLE LIFE SCIENCE	24AAQFA4499K1ZU
APPLE PHARMA	33AAUFA1427D1ZS
APPLE PHARMACEUTICALS	33ADAPH5263M1ZL
APPLIANCE MOTOR CO	02ABTFA4666N1ZW
APPLIANCES SHOWROOM	05AAOPB2063J1ZW
APPLIED AUTO PARTS PVT LTD	24AAFCA1569E1ZZ
APPLIED COMMNICATION & CONTROLS	05ABBFA5741J2ZL
APPLIED COMMNICATION& CONTROLS	05ABBFA5741J2ZL
APPLIED COMMUNICATION AND CONTROLS	05ABBFA5741J2ZL
APPLIED COMMUNICATION &CONTROLS	05ABBFA5741J2ZL
APPLIED COMMUNICATION & CONTROLS	05ABBFA5741J2ZL
APPLIED ELECTRO MAGNETICS P LTD	09AAACA1998G1ZJ
APPL INDUSTRIES LTD	06AAFCA1026J1Z2
APPOLEX ROAD EQUIPMENT PVT LTD	07AAGCA1535P1ZH
APPOLO INDUSTRIES	24AUWPS1802L1Z5
A P PRECISION AUTOMAX PVT LTD	06AANCA5469K2Z4
APPROCOOL AIRCON PVT LTD	27AAPCA1545C1ZV
APPROCOPP ENGINEERING PVT LTD	27AAFCA6160M1ZF
APRA INFRAPROJECTS	33ABAFA3839Q2Z6
APRAS POLYMERS & ENGG CO PVT LTD	27AACCA6716C1Z1
APRAZER HEALTHCARE PRICATE LIMITED	07AAQCA2323K1ZL
APRAZER HEALTHCARE PVT LTD	07AAQCA2323K1ZL
A PREM KUMAR	33AAFCR0709R1Z4
APRICA HEALTHCARE LIMITED	24AABCU2768B2ZL
APRICITAS TECHNOLOGIES PVT LTD	27AAOCA6390E1ZF
APRILE INDIA PRIVATE LIMITED	27AAKCA1842R1Z5
APRODZ	08BNXPD8920M1Z7
APSARA BLINDS AND FURNIHSING	32ABVFA9824C1ZC
APSARA GLASS & ALUMINIUM CENTRE	32AKLPS9691Q1ZY
APSC ELECTRONICS PRIVATE LIMITED	09AARCA2883R1ZL
APSCO PREFABS PVT LTD	03AABCA2230L1Z8
APS ELECTRICAL ENG PVT LTD	20AAPCA3944H1ZS
APS ENGINEERS	06AAJFA1407G1ZY
APS GLOBAL PVT LTD	26AACCA4387P2Z4
APS INDUSTRIES LIMITED	09AAFCA0318P1ZJ
APS INDUSTRIES LTD	09ABLFA6939N1ZM
A P S POLYMERS	33BNSPP7821G1ZM
APS POLYMERS LTD	33BNSPP7821G1ZM
APS POWER TECH INDIA PVT LTD	09AAFCA3862J1ZG
APSRA GLASS & ALUMINIUM CENTRE	32AKLPS9691Q1ZY
APS SOLTECH PVT LTD	07AAPCA3158H1ZI
APS TECH SYSTEMS PVT LTD	36AANCA4255F1ZN
APTAMER PHARMA PVT LIMITED	21AAQCA6385B1ZS
APTAMER PHARMA PVT LTD	21AAQCA6385B1ZS
APTAR BEAUTY & HOME INDIA	36AAACV8607M1ZW
APTAR PHARMA INDIA PRIVATE LIMITED	36AAACV8607M1ZW
APTE AND APTEORGANIC COAT PVT LTD	27AACCA4433C1Z7
APT ELECTRONICS PVT LTD	09AALCA8374K1ZZ
APTIV COMPONENTS INDIA PVT LTD	06AAACD0226E1ZF
APTIV COMPONENTS INDIA PVT LTD	27AAACD0226E1ZB
APTIV COMPONENTS INDIA PVT LTD	29AAACD0226E1Z7
APTIV COMPONENTS INDIA PVT LTD	33AAACD0226E1ZI
APTIV CONNECTION SYSTEMS INDIA LTD	32AAACF5044Q1ZJ
AP TOOLS	33AAAFA4976F1ZO
AP TRADA&COMMERCE	18AANFA5161D2ZJ
A P TRADE & COMMERCE	18AANFA5161D2ZJ
A P TRADING CO	07ABBPS5633F1ZP
APT TOOLS &MACHENERY	33AAJCA4730F1Z1
APTUS PHARMA	24AAICA7890D1ZM
APTUS PHARMA PVT LTD	24AAICA7890D1ZM
APURVAKRITI INF	33AAGCA7274B1ZZ
APURVAKRITI INFRASTRUCTURE PVT LTD	07AAGCA7274B1ZU
APURVAKRITI INFRASTRUCTURE PVT LTD	09AAGCA7274B1ZQ
APURVAKRITI INFRASTRUCTURE PVT LTD	27AAGCA7274B1ZS
APURVAKRITI INFRASTRUCTURE PVT LTD	33AAGCA7274B1ZZ
APURVAKRITI INFRASTRUVTURE PVT LTD	27AAGCA7274B1ZS
APURVA PULSES PVT LTD	23AABCA6836C1Z5
APY PHARMA	18AJIPM4100E1ZM
APYRON TECHNOLOGIES INDIA PVT LTD	19AADCA1257F1ZX
APZEM INDIA ENGINEERING	33AASFA1279M1Z1
AQMA LIFESCIENCE PVT LTD	19AARCA4632N1Z1
AQ MECHANICAL & ELECTRICAL MFG I P LTD	27AAJCA5217H1ZQ
AQSA CHEMICALS	09AAXFA3913H1Z5
AQS INDUSTRIES	27HVDPS1698F1Z0
AQS INDUSTRIES PVT LTD	27HVDPS1698F1Z0
AQUA ALLOYS PVT LTD	27AACCA5198A1ZV
AQUA CHEM EQUIP INDUSTRIES	27ACBPV6812A1ZT
AQUA CLEAN SERVICES PVT LTD	23AADCA3473H1ZY
AQUA CONTROL VALVES P LTD	29AABCA4815H1ZS
AQUADRY PHARMA PVT LTD	27AAOCA5422F1ZQ
AQUA EXCEL	33AAEFE7845H1ZE
AQUA FIBER INDUSTRIES	03AAZFA6325M1Z0
AQUA LAB PVT LTD	27AASCA3056D1ZO
AQUALIFE PHARMACEUTICALS	32AAMFA0730H1ZY
AQUA PARENTRAL	02AAQFA2773C1ZS
AQUAPROOF WALL CARE PVT LTD	08AAFCA6573J1ZC
AQUA PUF PANELS AND HEATING SYSTEM	01ABBFA9025H1ZY
AQUARIUS ENGINEERA PVT LTD PUNJAB	03AACCA2748L1ZS
AQUARIUS ENGINEERS PVT LTD	07AACCA2748L1ZK
AQUARIUS ENGINEERS PVT LTD	29AACCA2748L1ZE
AQUARIUS ENGINEERS PVT LTD.	27AACCA2748L1ZI
AQUA SPACE DEVELOPERS PRIVATE LIMITED	36AAHCA0369E1ZW
AQUASUB ENGINEERING	33AADFA8028P1Z9
AQUA SYSTEM PVT LTD	03AABCA3980B1ZA
AQUATECH CORPORATION SOUTH	30AAVFA2398A1ZN
AQUA TECH POLYMER	23BWBPK7643H1ZL
AQUA TECH POLYMERS	23BWBPK7643H1ZL
AQUATHERMICSS	24AAQFA8903L1Z3
AQUATIC REMEDIES P LTD	27AABCA3876G1ZN
AQUILINA LIFE CARE LLP	29ABTFA7912K1ZR
AQUNOVA PHARMA PVT LTD	24AAQCA0526J1ZQ
AQUVER PHARMA PVT LTD	19AATCA6663K1ZU
AQUWELL PHARMA PRIVATE LIMITED	08AASCA5151F1ZK
AQUWELL PHARMA PVT LTD	24AASCA5151F1ZQ
AR4 ORGANIC MANGO FARMS	36AAVFA0389H1Z2
ARABIAN RUBBERS	32AAUFA7162P1ZT
AR ACOUSTICS LLP	27AAJFC7380C1ZG
ARADHYA EBTERPRISES	20ABFFA9731N1ZC
ARADHYA FOOD PRODUCTS	09ABMFA9656K1ZN
ARADHYA INDUSTRY	09ABOFA5516C1ZJ
ARADHYA LIFESCIENCES	29ABRFA1073H1Z8
ARADHYA STEEL (P ) LTD	29AACCA3266D1ZW
ARAGEN LIFE SCIENCES PRIVATE LIMITED	29AABCG3208J1ZO
ARAGEN LIFE SCIENCES PRIVATE LIMITED	36AABCG3208J1ZT
ARAGEN LIFE SCIENCES PRIVATE LIMITED	37AABCG3208J2ZQ
ARAN TECNOVATION PRIVATE LIMITED	33AARCA4606Q1Z7
ARANYA AURA PRIVATE LIMITED	06AATCA0085H1ZK
AR AS MOTORS PRIVTAED	33AACCA6458P1ZA
AR AS MOTORS PVT LTD	33AACCA6458P1ZA
ARASNA INDUSTRIES	27AAAFA6476C1ZO
